央视频道,#genre#
农林卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.27:5140
东方卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.28:5140
卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.29:5140
江苏卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.30:5140
浙江卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.31:5140
北京卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.32:5140
广东卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.33:5140
深圳卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.34:5140
黑龙江卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.35:5140
湖北卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.36:5140
山东卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.37:5140
四川卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.38:5140
安徽卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.39:5140
重庆卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.40:5140
天津卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.41:5140
东南卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.42:5140
河南卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.43:5140
江西卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.44:5140
吉林卫视-标清,http://hy.baojihzjc.com:9001/udp/239.112.205.45:5140
山西卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.46:5140
贵州卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.47:5140
甘肃卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.48:5140
宁夏卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.49:5140
海南卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.50:5140
广西卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.51:5140
辽宁卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.52:5140
青海卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.53:5140
西藏卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.54:5140
内蒙古卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.55:5140
新疆卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.56:5140
河北卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.57:5140
云南卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.58:5140
厦门卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.60:5140
东方卫视高清,http://hy.baojihzjc.com:9001/udp/239.112.205.61:5140
卫视高清,http://hy.baojihzjc.com:9001/udp/239.112.205.62:5140
江苏卫视高清,http://hy.baojihzjc.com:9001/udp/239.112.205.63:5140
浙江卫视高清,http://hy.baojihzjc.com:9001/udp/239.112.205.64:5140
北京卫视高清,http://hy.baojihzjc.com:9001/udp/239.112.205.65:5140
广东卫视高清,http://hy.baojihzjc.com:9001/udp/239.112.205.66:5140
深圳卫视高清,http://hy.baojihzjc.com:9001/udp/239.112.205.67:5140
黑龙江卫视高清,http://hy.baojihzjc.com:9001/udp/239.112.205.68:5140
湖北卫视高清,http://hy.baojihzjc.com:9001/udp/239.112.205.69:5140
山东卫视高清,http://hy.baojihzjc.com:9001/udp/239.112.205.70:5140
安徽卫视高清,http://hy.baojihzjc.com:9001/udp/239.112.205.72:5140
辽宁卫视高清,http://hy.baojihzjc.com:9001/udp/239.112.205.73:5140
天津卫视高清,http://hy.baojihzjc.com:9001/udp/239.112.205.74:5140
高尔夫球网,http://hy.baojihzjc.com:9001/udp/239.112.205.90:5140
足球轮播,http://hy.baojihzjc.com:9001/udp/239.112.205.127:5140
广东嘉佳卡通,http://hy.baojihzjc.com:9001/udp/239.112.205.135:5140
金鹰卡通,http://hy.baojihzjc.com:9001/udp/239.112.205.136:5140
卡酷动画,http://hy.baojihzjc.com:9001/udp/239.112.205.138:5140
咸阳综合,http://hy.baojihzjc.com:9001/udp/239.112.205.141:5140
西安教育,http://hy.baojihzjc.com:9001/udp/239.112.205.142:5140
宝鸡1,http://hy.baojihzjc.com:9001/udp/239.112.205.143:5140
宝鸡2,http://hy.baojihzjc.com:9001/udp/239.112.205.144:5140
宝鸡1,http://hy.baojihzjc.com:9001/udp/239.112.205.147:5140
宝鸡2,http://hy.baojihzjc.com:9001/udp/239.112.205.148:5140
贵州北京家有购物,http://hy.baojihzjc.com:9001/udp/239.112.205.155:5140
聚鲨环球精选,http://hy.baojihzjc.com:9001/udp/239.112.205.158:5140
韩城综合,http://hy.baojihzjc.com:9001/udp/239.112.205.166:5140
兴平融媒,http://hy.baojihzjc.com:9001/udp/239.112.205.168:5140
延安-1,http://hy.baojihzjc.com:9001/udp/239.112.205.169:5140
西安商务资讯,http://hy.baojihzjc.com:9001/udp/239.112.205.174:5140
西安影视频道,http://hy.baojihzjc.com:9001/udp/239.112.205.175:5140
西安丝路频道,http://hy.baojihzjc.com:9001/udp/239.112.205.176:5140
榆林-1,http://hy.baojihzjc.com:9001/udp/239.112.205.177:5140
贵州卫视高清,http://hy.baojihzjc.com:9001/udp/239.112.205.178:5140
重庆卫视高清,http://hy.baojihzjc.com:9001/udp/239.112.205.179:5140
河南卫视高清,http://hy.baojihzjc.com:9001/udp/239.112.205.180:5140
彬洲TV[1024*576],http://hy.baojihzjc.com:9001/udp/239.112.205.181:5140
东南卫视高清,http://hy.baojihzjc.com:9001/udp/239.112.205.182:5140
吉林卫视高清-8m-720i-aac64k,http://hy.baojihzjc.com:9001/udp/239.112.205.183:5140
四川卫视高清,http://hy.baojihzjc.com:9001/udp/239.112.205.184:5140
江苏优漫卡通,http://hy.baojihzjc.com:9001/udp/239.112.205.185:5140
爱上4K,http://hy.baojihzjc.com:9001/udp/239.112.205.186:5140
富平TV-1,http://hy.baojihzjc.com:9001/udp/239.112.205.188:5140
商洛-1,http://hy.baojihzjc.com:9001/udp/239.112.205.189:5140
合阳,http://hy.baojihzjc.com:9001/udp/239.112.205.190:5140
澄城新闻频道,http://hy.baojihzjc.com:9001/udp/239.112.205.191:5140
华州综合频道,http://hy.baojihzjc.com:9001/udp/239.112.205.192:5140
华阴1,http://hy.baojihzjc.com:9001/udp/239.112.205.193:5140
蒲城综合,http://hy.baojihzjc.com:9001/udp/239.112.205.194:5140
江苏财富天下,http://hy.baojihzjc.com:9001/udp/239.112.205.196:5140
兵团卫视,http://hy.baojihzjc.com:9001/udp/239.112.205.198:5140
河北卫视高清,http://hy.baojihzjc.com:9001/udp/239.112.205.200:5140
教育1高清,http://hy.baojihzjc.com:9001/udp/239.112.205.201:5140
金鹰纪实高清,http://hy.baojihzjc.com:9001/udp/239.112.205.203:5140
上海纪实高清,http://hy.baojihzjc.com:9001/udp/239.112.205.204:5140
CHC家庭影院高清,http://hy.baojihzjc.com:9001/udp/239.112.205.205:5140
CHC高清电影高清,http://hy.baojihzjc.com:9001/udp/239.112.205.206:5140
CHC动作电影高清,http://hy.baojihzjc.com:9001/udp/239.112.205.207:5140
央广购物,http://hy.baojihzjc.com:9001/udp/239.112.205.208:5140
山西山西优购物,http://hy.baojihzjc.com:9001/udp/239.112.205.209:5140
CCTV-17,http://hy.baojihzjc.com:9001/udp/239.112.205.210:5140
CCTV-17高清,http://hy.baojihzjc.com:9001/udp/239.112.205.211:5140
CCTV-11高清,http://hy.baojihzjc.com:9001/udp/239.112.205.213:5140
CCTV-15高清,http://hy.baojihzjc.com:9001/udp/239.112.205.214:5140
汉中-1,http://hy.baojihzjc.com:9001/udp/239.112.205.215:5140
安康1套,http://hy.baojihzjc.com:9001/udp/239.112.205.216:5140
陕视直播,http://hy.baojihzjc.com:9001/udp/239.112.205.217:5140
白水1,http://hy.baojihzjc.com:9001/udp/239.112.205.219:5140
紫阳综合,http://hy.baojihzjc.com:9001/udp/239.112.205.220:5140
CCTV-3,http://hy.baojihzjc.com:9001/udp/239.112.205.225:5140
CCTV-5,http://hy.baojihzjc.com:9001/udp/239.112.205.226:5140
CCTV-6,http://hy.baojihzjc.com:9001/udp/239.112.205.227:5140
CCTV-8,http://hy.baojihzjc.com:9001/udp/239.112.205.228:5140
佛坪电视台,http://hy.baojihzjc.com:9001/udp/239.112.205.229:5140
镇巴电视台,http://hy.baojihzjc.com:9001/udp/239.112.205.231:5140
爱生活,http://hy.baojihzjc.com:9001/udp/239.112.205.234:5140
略阳TV-1,http://hy.baojihzjc.com:9001/udp/239.112.205.235:5140
欢笑剧场HD,http://hy.baojihzjc.com:9001/udp/239.112.205.236:5140
圆点导视高清测试,http://hy.baojihzjc.com:9001/udp/239.112.205.237:5140
勉县综合,http://hy.baojihzjc.com:9001/udp/239.112.205.239:5140
留坝,http://hy.baojihzjc.com:9001/udp/239.112.205.240:5140
西教三台,http://hy.baojihzjc.com:9001/udp/239.112.205.241:5140
西教二台,http://hy.baojihzjc.com:9001/udp/239.112.205.242:5140

广东广州电信,#genre#
CCTV-1高清,http://ddns.cyruslee.top:8888/udp/239.77.1.144:5146
CCTV-1高清,http://ddns.cyruslee.top:8888/udp/239.77.1.17:5146
CCTV-1高清,http://ddns.cyruslee.top:8888/udp/239.77.0.129:5146
CCTV-2高清,http://ddns.cyruslee.top:8888/udp/239.77.0.137:5146
CCTV-2高清,http://ddns.cyruslee.top:8888/udp/239.77.1.158:5146
CCTV-3高清,http://ddns.cyruslee.top:8888/udp/239.77.0.169:5146
CCTV-4高清,http://ddns.cyruslee.top:8888/udp/239.77.0.78:5146
CCTV-4高清,http://ddns.cyruslee.top:8888/udp/239.77.1.163:5146
CCTV-4高清,http://ddns.cyruslee.top:8888/udp/239.77.1.166:5146
CCTV-5高清,http://ddns.cyruslee.top:8888/udp/239.77.0.170:5146
CCTV-5高清,http://ddns.cyruslee.top:8888/udp/239.77.0.177:5146
CCTV-6高清,http://ddns.cyruslee.top:8888/udp/239.77.0.171:5146
CCTV-6高清,http://ddns.cyruslee.top:8888/udp/239.77.0.178:5146
CCTV-7高清,http://ddns.cyruslee.top:8888/udp/239.77.0.138:5146
CCTV-7高清,http://ddns.cyruslee.top:8888/udp/239.77.1.159:5146
CCTV-7高清,http://ddns.cyruslee.top:8888/udp/239.77.1.167:5146
CCTV-8高清,http://ddns.cyruslee.top:8888/udp/239.77.0.172:5146
CCTV-9高清,http://ddns.cyruslee.top:8888/udp/239.77.0.135:5146
CCTV-9高清,http://ddns.cyruslee.top:8888/udp/239.77.1.160:5146
CCTV-9高清,http://ddns.cyruslee.top:8888/udp/239.77.1.168:5146
CCTV-10高清,http://ddns.cyruslee.top:8888/udp/239.77.0.134:5146
CCTV-10高清,http://ddns.cyruslee.top:8888/udp/239.77.1.113:5146
CCTV-11高清,http://ddns.cyruslee.top:8888/udp/239.77.1.238:5146
CCTV-12高清,http://ddns.cyruslee.top:8888/udp/239.77.0.136:5146
CCTV-12高清,http://ddns.cyruslee.top:8888/udp/239.77.1.109:5146
CCTV-12高清,http://ddns.cyruslee.top:8888/udp/239.77.1.170:5146
CCTV-13高清,http://ddns.cyruslee.top:8888/udp/239.77.0.188:5146
CCTV-13高清,http://ddns.cyruslee.top:8888/udp/239.253.43.196:5146
CCTV-14高清,http://ddns.cyruslee.top:8888/udp/239.77.0.133:5146
CCTV-14高清,http://ddns.cyruslee.top:8888/udp/239.77.1.161:5146
CCTV-14高清,http://ddns.cyruslee.top:8888/udp/239.77.1.170:5146
CCTV-15高清,http://ddns.cyruslee.top:8888/udp/239.77.1.239:5146
CCTV-16高清,http://ddns.cyruslee.top:8888/udp/239.77.0.165:5146
CCTV-16高清,http://ddns.cyruslee.top:8888/udp/239.77.1.76:5146
CCTV-17高清,http://ddns.cyruslee.top:8888/udp/239.77.0.198:5146
CCTV-17高清,http://ddns.cyruslee.top:8888/udp/239.77.1.121:5146
CCTV-5+高清,http://ddns.cyruslee.top:8888/udp/239.77.0.87:5146
CCTV-5+高清,http://ddns.cyruslee.top:8888/udp/239.77.1.31:5146
CCTV-5+高清,http://ddns.cyruslee.top:8888/udp/239.77.1.146:5146
CCTV-5+高清,http://ddns.cyruslee.top:8888/udp/239.77.1.146:5146
CCTV-16 4K,http://ddns.cyruslee.top:8888/udp/239.77.1.98:5146
CCTV-4K,http://ddns.cyruslee.top:8888/udp/239.77.0.194:5146
CCTV-4K 4k50p,http://ddns.cyruslee.top:8888/udp/239.77.0.175:5146
CGTN高清,http://ddns.cyruslee.top:8888/udp/239.77.0.199:5146
CGTN西班牙语高清,http://ddns.cyruslee.top:8888/udp/239.77.0.221:5146
CGTN法语高清,http://ddns.cyruslee.top:8888/udp/239.77.0.228:5146
CGTN阿拉伯语高清,http://ddns.cyruslee.top:8888/udp/239.253.43.200:5146
CGTN俄语高清,http://ddns.cyruslee.top:8888/udp/239.253.43.201:5146
CGTN纪录高清,http://ddns.cyruslee.top:8888/udp/239.253.43.122:5146
CCTV-4美洲高清,http://ddns.cyruslee.top:8888/udp/239.253.43.121:5146
CCTV-4欧洲高清,http://ddns.cyruslee.top:8888/udp/239.253.43.120:5146
CETV-1高清,http://ddns.cyruslee.top:8888/udp/239.77.0.200:5146
CETV-1高清,http://ddns.cyruslee.top:8888/udp/239.77.1.222:5146
CETV-4高清,http://ddns.cyruslee.top:8888/udp/239.77.1.200:5146
CETV-4高清,http://ddns.cyruslee.top:8888/udp/239.253.43.40:5146
CETV-4高清,http://ddns.cyruslee.top:8888/udp/239.253.43.114:5146
爱上4K,http://nas.lzhenyang.cn:4000/udp/239.77.0.252:5146
宣传片,http://ddns.cyruslee.top:8888/udp/239.253.43.118:5146
宣传片,http://ddns.cyruslee.top:8888/udp/239.253.43.116:5146
宣传片,http://ddns.cyruslee.top:8888/udp/239.253.43.117:5146
宣传片,http://ddns.cyruslee.top:8888/udp/239.253.43.115:5146
喜粤电视,http://ddns.cyruslee.top:8888/udp/239.77.0.208:5146
喜粤电视,http://ddns.cyruslee.top:8888/udp/239.77.0.185:5146
粤语电视,http://ddns.cyruslee.top:8888/udp/239.77.0.186:5146
粤语电视,http://ddns.cyruslee.top:8888/udp/239.77.0.118:5146
粤语电视,http://ddns.cyruslee.top:8888/udp/239.77.0.218:5146
粤语电视,http://ddns.cyruslee.top:8888/udp/239.77.0.232:5146
粤语电视,http://ddns.cyruslee.top:8888/udp/239.77.0.233:5146
粤语电视,http://ddns.cyruslee.top:8888/udp/239.77.0.240:5146
粤语电视,http://ddns.cyruslee.top:8888/udp/239.77.1.183:5146
粤语电视,http://ddns.cyruslee.top:8888/udp/239.77.1.184:5146
CCTV-1,http://ddns.cyruslee.top:8888/udp/239.77.0.30:5146
CCTV-2,http://ddns.cyruslee.top:8888/udp/239.77.1.28:5146
CCTV-3,http://ddns.cyruslee.top:8888/udp/239.77.0.32:5146
CCTV-4,http://ddns.cyruslee.top:8888/udp/239.77.0.33:5146
CCTV-4,http://ddns.cyruslee.top:8888/udp/239.77.1.41:5146
CCTV-5,http://ddns.cyruslee.top:8888/udp/239.77.0.34:5146
CCTV-6,http://ddns.cyruslee.top:8888/udp/239.77.0.35:5146
CCTV-7,http://ddns.cyruslee.top:8888/udp/239.77.0.36:5146
CCTV-7,http://ddns.cyruslee.top:8888/udp/239.77.1.24:5146
CCTV-8,http://ddns.cyruslee.top:8888/udp/239.77.0.37:5146
CCTV-9,http://ddns.cyruslee.top:8888/udp/239.77.0.38:5146
CCTV-9,http://ddns.cyruslee.top:8888/udp/239.77.1.65:5146
CCTV-10,http://ddns.cyruslee.top:8888/udp/239.77.0.39:5146
CCTV-10,http://ddns.cyruslee.top:8888/udp/239.77.1.25:5146
CCTV-11,http://ddns.cyruslee.top:8888/udp/239.77.0.40:5146
CCTV-11,http://ddns.cyruslee.top:8888/udp/239.77.1.42:5146
CCTV-12,http://ddns.cyruslee.top:8888/udp/239.77.0.41:5146
CCTV-12,http://ddns.cyruslee.top:8888/udp/239.77.1.10:5146
CCTV-13,http://ddns.cyruslee.top:8888/udp/239.77.0.42:5146
CCTV-13,http://ddns.cyruslee.top:8888/udp/239.77.1.26:5146
CCTV-14,http://ddns.cyruslee.top:8888/udp/239.77.0.43:5146
CCTV-14,http://ddns.cyruslee.top:8888/udp/239.77.1.43:5146
CCTV-15,http://ddns.cyruslee.top:8888/udp/239.77.0.44:5146
CCTV-15,http://ddns.cyruslee.top:8888/udp/239.77.1.11:5146
CGTN,http://ddns.cyruslee.top:8888/udp/239.77.0.45:5146
CGTN,http://ddns.cyruslee.top:8888/udp/239.77.1.27:5146
CETV-1,http://ddns.cyruslee.top:8888/udp/239.77.1.46:5146
CETV-1,http://ddns.cyruslee.top:8888/udp/239.77.0.82:5146
CETV-2,http://ddns.cyruslee.top:8888/udp/239.77.0.28:5146
CETV-4,http://ddns.cyruslee.top:8888/udp/239.77.0.29:5146
江苏卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.1.18:5146
江苏卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.126:5146
江苏卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.90:5146
湖南卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.127:5146
湖南卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.88:5146
湖南卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.1.129:5146
浙江卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.89:5146
浙江卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.1.33:5146
东方卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.98:5146
东方卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.1.156:5146
东方卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.1.218:5146
山东卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.94:5146
山东卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.1.153:5146
安徽卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.183:5146
安徽卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.1.92:5146
湖北卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.128:5146
湖北卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.95:5146
湖北卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.1.93:5146
湖北卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.1.174:5146
天津卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.97:5146
天津卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.1.141:5146
天津卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.131:5146
天津卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.1.182:5146
三沙卫视高清,http://ddns.cyruslee.top:8888/udp/239.253.43.113:5146
三沙卫视高清,http://ddns.cyruslee.top:8888/udp/239.253.43.113:5146
广东卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.1.19:5146
深圳卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.130:5146
深圳卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.92:5146
深圳卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.1.148:5146
四川卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.159:5146
四川卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.163:5146
重庆卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.182:5146
重庆卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.1.162:5146
北京卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.91:5146
北京卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.1.151:5146
东南卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.146:5146
东南卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.1.104:5146
江西卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.149:5146
江西卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.1.219:5146
河南卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.17:5146
河南卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.1.229:5146
广西卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.139:5146
广西卫视高清,http://ddns.cyruslee.top:8888/udp/239.253.43.36:5146
黑龙江卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.93:5146
黑龙江卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.1.6:5146
黑龙江卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.124:5146
黑龙江卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.1.179:5146
河北卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.148:5146
贵州卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.230:5146
贵州卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.1.221:5146
甘肃卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.189:5146
辽宁卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.161:5146
辽宁卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.1.103:5146
青海卫视高清,http://ddns.cyruslee.top:8888/rtp/239.253.43.125:5146
吉林卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.0.150:5146
吉林卫视高清,http://ddns.cyruslee.top:8888/udp/239.77.1.111:5146
海南卫视高清,http://ddns.cyruslee.top:8888/udp/239.253.43.35:5146
云南卫视高清,http://ddns.cyruslee.top:8888/udp/239.253.43.37:5146
云南卫视高清,http://ddns.cyruslee.top:8888/udp/239.253.43.100:5146
湖南卫视,http://ddns.cyruslee.top:8888/udp/239.77.0.46:5146
湖南卫视,http://ddns.cyruslee.top:8888/udp/239.77.1.5:5146
湖南卫视,http://ddns.cyruslee.top:8888/udp/239.77.1.29:5146
浙江卫视,http://ddns.cyruslee.top:8888/udp/239.77.1.32:5146
东方卫视,http://ddns.cyruslee.top:8888/udp/239.77.1.48:5146
江苏卫视,http://ddns.cyruslee.top:8888/udp/239.77.1.40:5146
山东卫视,http://ddns.cyruslee.top:8888/udp/239.77.0.53:5146
山东卫视,http://ddns.cyruslee.top:8888/udp/239.77.1.66:5146
